page_id,title
40117102,User:Dr.steven.lord/Fully symmetric ideal
40124706,Wikipedia:Reference desk/Archives/Mathematics/2013 July 28
40125862,Dark Ages Radio Explorer
40132855,Wikipedia:Reference desk/Archives/Mathematics/2013 July 29
40135465,NER model
40139160,User talk:96.229.173.44
40142946,Bi-twin chain
40150696,User:Thepigdog/Prediction from data
40152638,Legg's equation
40152955,Poretsky's law of forms
40153832,Inclusion (Boolean algebra)
40158560,Chebyshev integral
40161543,User talk:89.173.159.94
40164198,Talk:Sample matrix inversion
40165768,User:BHBrunt/drafts/Transverse mass
40166098,Michael Shub
40167883,User talk:1.127.255.243
40168235,User:Yybar
40178143,User talk:Myconix
40183693,Wikipedia:Reference desk/Archives/Mathematics/2013 August 4
40190398,Contour boxplot
40196702,User:Twillisjr/sandbox
40201057,Arrott plot
40203200,User:Thepigdog/Value container
40203361,User:Thepigdog/Value sets
40203673,User:Ravijkm
40206007,User:VAFisher/sandbox
40206021,Spitzer resistivity
40206366,Talk:Persistent homology
40207657,Brezis–Gallouet inequality
40209104,User:Thepigdog/Vision systems
40212334,User:Master Fakhrey
40215106,User talk:VAFisher
40215933,User:TakuyaMurata/Local criterion flatness
40220211,User:Jhncls/sandbox
40226777,User talk:64.58.7.42
40239513,User:JessRyanA/2-left hashing
40240263,Discrete time and continuous time
40245821,Wikipedia:Reference desk/Archives/Mathematics/2013 August 11
40256418,Versor (physics)
40274250,User:San-Dro722/sandbox
40275807,Affinity propagation
40281358,Order-6 tetrahedral honeycomb
40281987,Wikipedia:Reference desk/Archives/Mathematics/2013 August 15
40290421,User:Limit-theorem
40291381,Order-6 dodecahedral honeycomb
40313806,User:JavautilRandom/sandbox
40317384,Cyclotruncated 7-simplex honeycomb
40317832,User:Parwig/sandbox
40319056,Template:A8 honeycombs
40319101,Cyclotruncated 8-simplex honeycomb
40322447,Lambda g conjecture
40323986,Borel distribution
40328469,Quarter hypercubic honeycomb
40331790,User:DPizzo/sandbox
40333498,Chaplygin sleigh
40334623,Grace–Walsh–Szegő theorem
40339867,Rectified tesseractic honeycomb
40350761,User:Vikax
40351051,Talk:Versor (physics)
40364155,Quarter 5-cubic honeycomb
40365261,Quarter 7-cubic honeycomb
40365268,Quarter 6-cubic honeycomb
40366664,Quarter 8-cubic honeycomb
40370206,"File talk:Probability-Probability plot, quality characteristic data.png"
40373361,Template:D4 honeycombs
40374110,Functional notation
40375108,Template:D5 honeycombs
40377540,Talk:Hessenberg variety
40381326,User:JeffJohner/sandbox
40383238,Template:D6 honeycombs
40390813,User talk:82.3.163.127
40393020,Homography (computer vision)
40398605,User:Stefkar/sandbox
40398868,Relief (feature selection)
40402574,Body Shape Index
40407271,Bitruncated tesseractic honeycomb
40407351,Bitruncated 16-cell honeycomb
40407379,Birectified 16-cell honeycomb
40410426,Cohn-Vossen's inequality
40411163,Molybdenum(III) bromide
40411864,User talk:Atomkp
40418757,User talk:Quantum Doughnut
40419446,User talk:David J Hu face
40420151,User:Asitgoes/Normdis
40421498,Template:A4 honeycombs
40429102,User talk:173.174.96.222
40439508,User:MikeRumex/sandbox/ordered vector space
40442071,Wikipedia:Reference desk/Archives/Mathematics/2013 August 25
40442888,User talk:188.178.101.114
40446854,User:Ejhatney1
40450182,Steriruncitruncated tesseractic honeycomb
40450196,Stericantellated tesseractic honeycomb
40450718,Cantellated tesseractic honeycomb
40450802,Runcinated tesseractic honeycomb
40450947,Cantitruncated tesseractic honeycomb
40452521,User:Thepigdog/Lambda Calculus - canonical naming definition
40458399,Runcitruncated tesseractic honeycomb
40458471,Steritruncated tesseractic honeycomb
40458553,Runcicantitruncated tesseractic honeycomb
40458601,Wikipedia:Reference desk/Archives/Mathematics/2013 September 2
40461900,User:Thepigdog/Typed lambda calculus
40469971,User:Jukkapommelin/sandbox
40471560,Wikipedia:List of hoaxes on Wikipedia/Fermat differentiation
40480268,Two-ray ground-reflection model
40480887,Wikipedia:Reference desk/Archives/Mathematics/2013 September 4
40481347,Template:A3 honeycombs
40483531,Tubular pinch effect
40486440,Hyperharmonic number
40487993,Interchangeability algorithm
40488061,User:Nebelmeister/sandbox
40490572,Wikipedia:Reference desk/Archives/Mathematics/2013 September 6
40494317,User:Wkkim11
40496327,Extended theories of gravity
40498237,Peter Minkowski
40499774,Wikipedia:Reference desk/Archives/Mathematics/2013 September 7
40502817,Maxwell–Jüttner distribution
40502839,Talk:Maxwell–Jüttner distribution
40503515,Gauge vector–tensor gravity
40511041,Mars Cramer
40511965,User:Rogerb/sandbox
40513454,Clohessy-Wiltshire equations
40517626,Wikipedia:Reference desk/Archives/Mathematics/2013 September 9
40520498,COBYLA
40520682,Brazilian Swap
40522015,Chiral homology
40523295,Specific mechanical energy
40523653,User talk:216.73.74.41
40529343,User talk:Wireless erlang
40542556,Wikipedia:Reference desk/Archives/Computing/2013 September 13
40545675,Tau-leaping
40546894,Signal-to-interference-plus-noise ratio
40548236,User talk:Ayoodiegoburgess
40563669,Talk:Work (physics)/Archives/2013/February
40565660,Checkerboard score
40566544,User talk:ElPoojmar
40572221,Wikipedia talk:Miscellany for deletion/Wikipedia:WikiProject Containers
40577948,User:Cluckinam/sandbox
40578598,Tunnel field-effect transistor
40578918,User:TakuyaMurata/Quotient stack
40581878,Wikipedia:Reference desk/Archives/Mathematics/2013 September 16
40584892,User:FizykLJF/sandbox
40584909,User:Johannes Forkman (SLU)/sandbox
40585442,User:TimothyChenAllen/PDFs
40588139,User:Econterms/sandbox
40590673,Wikipedia:Reference desk/Archives/Mathematics/2013 September 17
40594013,User:TakuyaMurata/D-scheme
40600709,User:Longape/sandbox
40605738,Template:Isotopic uniform simplex polytopes
40606577,McKay's approximation for the coefficient of variation
40612953,Talk:List of integrals of inverse hyperbolic functions
40616666,Talk:Harvesting lightning energy
40619607,User talk:130.149.15.186
40620849,User:Sandafala
40622147,User:Reddwarf2956/orbital period
40625388,User:Fc20/Sequência algorítmicamente aleatória
40628639,User:Ctralie/sandbox
40637175,Talk:Campbell's theorem (probability)
40639179,Deligne–Mumford stack
40640171,User talk:Improbable keeler
40644951,Bishop–Phelps theorem
40655997,User:TakuyaMurata/Linear algebraic group action
40658598,Talk:L'Hôpital's rule/Archive 2
40659142,Talk:Ocean heat content
40660857,SL2
40663166,User:Sashwattanay/sandbox
40663754,"User:GX, May 1971/Math/Algebra"
40663780,"User:GX, May 1971/Math/Analysis"
40664618,Mittag-Leffler distribution
40672220,User:Tjahonen/sandbox
40675256,Wikipedia:Reference desk/Archives/Mathematics/2013 September 24
40675786,Talk:Translation operator (quantum mechanics)
40675885,User:Physikerwelt/sandbox
40681060,User:Tossedeopgaver/sandbox
40683964,(60621) 2000 FE8
40684766,Wikipedia:Reference desk/Archives/Mathematics/2013 September 28
40686708,User:Latexman
40693914,User:Johnblythedobson/sandbox
40697325,User:Grover cleveland/complex
40701225,User talk:131.123.60.94
40704914,User:My-2-bits/sandbox
40706177,User:Blb12FSU/sandbox
40708124,Legendre's three-square theorem
40716202,Smith space
40719542,Talk:Similarity matrix
40723227,Wikipedia:Bots/Requests for approval/SchuBota
40725243,User:Badgeriger/sandbox
40725476,Ramsey class
40730627,User:TakuyaMurata/Integration in fiber
40730681,Integration along fibers
40737228,Wikipedia:Reference desk/Archives/Mathematics/2013 October 4
40746188,User talk:124.104.143.114
40748002,User:Asitgoes/t-Tester
40749140,User:ArchimedesZ/sandbox
40749885,Fuzzy cold dark matter
40750679,Trapezoidal distribution
40754834,User talk:Jburnett63
40757400,User:Pas hba/sandbox
40766565,Point process operation
40768546,Talk:Aggregative game
40769910,Homotopy excision theorem
40774899,Homotopy colimit
40776006,Bousfield localization
40776393,User:Agepap/sandbox
40777156,Commutative ring spectrum
40778281,Derived algebraic geometry
40779571,User:SuperMonkey20/sandbox
40780131,Rytz's construction
40781986,User:TakuyaMurata/Simplicial commutative ring
40782000,Simplicial commutative ring
40784278,Sheaf of spectra
40785236,Symmetric spectrum
40786553,User:Stewartgrant77
40788879,Kenji Fukaya
40792037,1999 OJ4
40793577,User:DayleLucy101/Dayle's Algorithm
40795498,User talk:67.140.140.78
40795592,Wikipedia:Reference desk/Archives/Mathematics/2013 October 11
40811195,Urania Propitia
40814473,Cocycle category
40823382,Reshetnyak gluing theorem
40837966,Steric tesseractic honeycomb
40838023,Steriruncic tesseractic honeycomb
40838060,Stericantic tesseractic honeycomb
40838093,Steriruncicantic tesseractic honeycomb
40847275,User:Autopilot/sandbox
40847390,Template:Integrate
40852244,HKA test
40858426,Cantitruncated 24-cell honeycomb
40858460,Runcinated 24-cell honeycomb
40858880,Runcinated 16-cell honeycomb
40858946,Stericated 24-cell honeycomb
40859954,Bitruncated 24-cell honeycomb
40861162,User:SumOfZed
40864193,User:Rosencrantz1/sandbox
40865443,User:Star Wars Episode VII
40866595,Steritruncated 16-cell honeycomb
40879315,User:PU2017rgonza/sandbox
40886383,User talk:117.201.50.11
40886887,Time-series segmentation
40888100,Isotypical representation
40895955,User:Thepigdog/Evaluation strategy
40900167,Cauchy–Euler operator
40901159,Wikipedia:Reference desk/Archives/Mathematics/2013 October 23
40902647,User:Thepigdog/Lambda Calculus - syntax
40903552,Mathisson–Papapetrou–Dixon equations
40904830,Uzi Vishne
40907142,Rayleigh dissipation function
40924226,User:Noix07
40924602,User talk:Franz Scheerer (Olbers)
40925035,User:Kinshh92/Bank erosion
40925324,Finite volume method for one-dimensional steady state diffusion
40930892,User:Wuschelkopf/sandbox
40939813,User:EverettYou/Jacobian in Thermodynamics
40940518,Permutation class
40941916,Palatini identity
40942180,User:Igngvs/sandbox
40942344,User:Igngvs/draft on minimum maximal k-partial-matching problem
40947668,Price's model
40956141,Matrix analysis
40958912,User:ClueBot III/Detailed Indices/Wikipedia:Village pump (technical)/Archive 14
40960105,Talk:Exponentiation/Archive 2012
40964551,Upper bound theorem
40966306,Wikipedia:Reference desk/Archives/Mathematics/2013 October 31
40966773,Simplicial localization
40966936,User:VictorMak/sandbox
40967345,Biconvex optimization
40968115,User:C. lorenz/Template:Infobox Complexity Class/doc
40969343,User:Franz Scheerer (Olbers)
40975991,Pupil function
40977788,User:Winterfors/sandbox
40985351,User:Penitence/sandbox
40988912,User talk:66.81.28.120
40994463,Dorfman–Steiner theorem
40996967,Different types of boundary conditions in fluid dynamics
41001688,Wikipedia:Reference desk/Archives/Mathematics/2013 November 3
41007672,Cours d'Analyse
41013585,Portal:Mathematics/Selected picture/2
41030704,User:Sumit140293/sandbox
41031846,Truncated triangular trapezohedron
41034291,PISO algorithm
41040550,User:Rohtaz Singh/sandbox
41041221,User:Dynamicdeepak92/sandbox
41041251,User:Rahul25chandel/sandbox
41041761,User talk:82codex
41046931,Temporal discretization
41047722,User:Reynolds15/sandbox
41048991,Bloch's formula
41049680,User talk:217.28.3.57
41050893,User talk:74.89.177.17
41054788,Portal:Mathematics/Selected picture/6
41055924,User:物理极客铭
41065032,User talk:115.118.41.46
41065295,Satellite surface salinity
41074252,2D Filters
41075285,Rubidium hydrogen sulfate
41083006,User talk:Siyuanwei
41085102,Wave action (continuum mechanics)
41088190,Template:Did you know nominations/Water-gas shift reaction
41090643,Talk:Ross Street
41091456,User:Verso.Sciolto
41097043,Impedance (accelerator physics)
41097536,Talk:List of most massive black holes
41112204,Wikipedia:Reference desk/Archives/Mathematics/2013 November 14
41114231,User talk:GeneralDJ
41119057,Assouad dimension
41120484,User talk:130.215.12.192
41120531,User:RYasmeen (WMF)/windows8
41121490,Bunch–Nielsen–Sorensen formula
41124594,Talk:Symmetric monoidal category
41125081,Connective spectrum
41138014,Radiation law for human mobility
41139312,GIT quotient
41144748,Redshift conjecture
41148423,User:TakuyaMurata/Spectrum of units
41149895,Callier effect
41154780,Snaith's theorem
41160090,Gromov boundary
41162601,Opaque forest problem
41162997,User:RYasmeen (WMF)/text then math
41163614,User:Ssscienccce/sandbox
41163760,Shannon Criteria
41170920,User:Stoverc
41180062,"Talk:United Nations Security Council election, November 1946"
41182420,Alexandros Chapsiadis
41183701,Wikipedia:Reference desk/Archives/Mathematics/2013 November 21
41195114,User talk:23.242.179.194
41201704,User:Dlawyer/sandbox
41201823,User:Biscuitoid
41202531,Stericantitruncated 16-cell honeycomb
41204140,User talk:Arash.nouri
41210001,Robert Kottwitz
41216243,Talk:Near polygon
41220903,User:Imrami/sandbox
41222013,Talk:Double factorial
41224010,User:Evagelosvar/diago2
41224027,User:JustBerry/GIMPS
41225121,User:Amirrost/Elastocapillarity
41226266,Talk:Pochhammer contour
41229473,User:DunkeyMunkey19212013/sandbox
41232694,Talk:Fundamental vector field
41243762,User:Sean3000/sandbox
41244599,User:Kitkat746/sandbox
41248158,David A. Cox
41249249,User:Troyhildebr/sandbox
41253138,User talk:Tarun Thathvik
41254515,User talk:Sboerm
41255206,"User:Hence, Killers Tell A Hymn"
41257403,Scheffé’s lemma
41258115,User talk:62.44.134.61
41258162,User:ScienceForScotland
41259004,User:RyanLaClair/sandbox
41259117,User:Jby5/sandbox
41262865,User:RYasmeen (WMF)/live test
41264425,Elasto-capillarity
41270451,Broadband acoustic resonance dissolution spectroscopy
41273657,User:Titus III/sandbox
41273889,Infinite loop space machine
41274264,K-theory spectrum
41278530,User:Sparkel79
41283531,Wikipedia:Reference desk/Archives/Mathematics/2013 November 27
41285433,User:Clemenszeile/sandbox/
41285965,Unital (geometry)
41286954,Scaling dimension
41291813,User talk:Outkine
41292183,User:BenFrantzDale/Epipolar geometry
41293161,Wikipedia:Reference desk/Archives/Mathematics/2013 November 30
41293171,Wikipedia:Reference desk/Archives/Mathematics/December 2013
41295345,User:Langlock/sandbox
41298521,User:Loadmaster/Variance proof
41299466,Generalized relative entropy
41303141,User:Daablced/sandbox
41305278,Solid partition
41313058,User:Gilald Pellaeon/sandbox
41333514,Wikipedia:Reference desk/Archives/Mathematics/2013 December 7
41338086,User:Jemlzs/AC Stark effect
41343530,User:Diffeomorphicvoodoo/sandbox/Multiplicative weights update method
41344633,"User:Mind-flayer, fluffy/sandbox"
41345043,Talk:CAT(k) space
41348307,Cardy formula
41351744,User talk:Aramiann
41353970,Combinant
41355764,User talk:203.188.230.65
41361164,Wikipedia:Reference desk/Archives/Mathematics/2013 December 10
41361997,User talk:Aykutaydin/sandbox
41362059,Kolmogorov's two-series theorem
41362937,User:Relative generality
41368428,Wikipedia:Reference desk/Archives/Mathematics/2013 December 11
41368693,User:Zen-in/sandbox
41370128,User:Mirzaalirezakhang
41374311,User:Croth1992/sandbox
41375260,Differentiable stack
41375271,User:PetrusJohannes/sandbox
41375311,Volkenborn integral
41389992,User talk:8.192.1.52
41393575,Separable filter
41398987,User talk:98.190.133.83
41399533,User:Pershyn/sandbox
41402154,User talk:Nichernandez
41404099,Spectral invariants
41416740,Deep belief network
41420006,Draft:Hamiltonian group action
41426570,User:Shitikanth/sandbox/Multiplicative Weights Update Method
41429315,User talk:78.144.208.252
41437809,Wikipedia:Reference desk/Archives/Mathematics/2013 December 19
41442391,User:Estevezj/sandbox/smr
41444886,Homotopy group with coefficients
41445293,Quillen's theorems A and B
41452559,Approximate tangent space
41460890,Iota1 Muscae
41470065,Wikipedia:Reference desk/Archives/Mathematics/2013 December 22
41471004,File talk:Fabulous Boys 2013 Taiwanese promotional TV posters.jpeg
41476238,User:Y phelan/sandbox
41479196,User:Some2508198502612201304344dude
41484837,Talk:Fuss–Catalan number
41485209,Kernel perceptron
41493814,Talk:Equivariant differential form
41493963,Talk:Lévy hierarchy
41494087,Talk:Petrov–Galerkin method
41494877,Talk:Q-gamma function
41494927,Talk:Rogers–Ramanujan identities
41495004,Talk:String diagram
41499924,Geometric mechanics
41513534,Schur class
41516462,Wikipedia:Reference desk/Archives/Mathematics/2013 December 28
41516860,User talk:59.182.136.151
41524193,Wikipedia:Reference desk/Archives/Mathematics/2013 December 29
41529583,User:IanS1967/sandbox
41531224,User:Jumpevents/sandbox
41536604,User talk:212.124.236.1
41537825,User talk:5.146.76.10
41549797,Anamorphic stretch transform
41551580,User:Gabe m1
41553415,"1,2-Diiodoethane"
41555646,State-transition equation
41556129,Talk:Generalized relative entropy
41557833,User:Kernanjtcd/sandbox
